row,col,component,expected,estimated,diff,abs_diff
0,0,linear_r0c0,0.231552790153,0.231574,2.1209846999992177e-05,2.1209846999992177e-05
0,1,linear_r0c1,0.974582085927,0.974869,0.0002869140729999664,0.0002869140729999664
0,2,linear_r0c2,0.291404913653,0.291006,-0.00039891365299998816,0.00039891365299998816
0,3,tx,-120.183406642556,-120.156668,0.02673864255599767,0.02673864255599767
1,0,linear_r1c0,-0.614904379404,-0.61452,0.0003843794040000459,0.0003843794040000459
1,1,linear_r1c1,0.280146965149,0.280434,0.000287034851000012,0.000287034851000012
1,2,linear_r1c2,0.229765030835,0.229893,0.00012796916499999145,0.00012796916499999145
1,3,ty,283.987419686551,283.817327,-0.1700926865510155,0.1700926865510155
2,0,linear_r2c0,0.112784546845,0.11254,-0.0002445468449999988,0.0002445468449999988
2,1,linear_r2c1,-0.512907588364,-0.513366,-0.0004584116360000223,0.0004584116360000223
2,2,linear_r2c2,0.654020967341,0.654029,8.032658999956865e-06,8.032658999956865e-06
2,3,tz,175.604737878534,175.876962,0.27222412146599595,0.27222412146599595
