row,col,component,expected,estimated,diff,abs_diff
0,0,linear_r0c0,0.917725665879,0.91849,0.0007643341210000765,0.0007643341210000765
0,1,linear_r0c1,0.215361189858,0.215088,-0.0002731898580000114,0.0002731898580000114
0,2,linear_r0c2,0.101806986705,0.101444,-0.0003629867049999985,0.0003629867049999985
0,3,tx,-35.802956505323024,-35.746963,0.055993505323023385,0.055993505323023385
1,0,linear_r1c0,-0.202393799825,-0.202111,0.00028279982499998524,0.00028279982499998524
1,1,linear_r1c1,1.026031128239,1.025153,-0.00087812823900002,0.00087812823900002
1,2,linear_r1c2,0.068892775316,0.069573,0.0006802246840000026,0.0006802246840000026
1,3,ty,20.810875376898007,20.76926,-0.041615376898008094,0.041615376898008094
2,0,linear_r2c0,-0.082539638924,-0.082461,7.86389239999935e-05,7.86389239999935e-05
2,1,linear_r2c1,-0.094437732193,-0.094385,5.2732193000004646e-05,5.2732193000004646e-05
2,2,linear_r2c2,0.963061537592,0.962312,-0.0007495375920000269,0.0007495375920000269
2,3,tz,21.910904304285992,22.018673,0.10776869571400738,0.10776869571400738
