row,col,component,expected,estimated,diff,abs_diff
0,0,linear_r0c0,0.917725665879,0.918349,0.0006233341210000187,0.0006233341210000187
0,1,linear_r0c1,0.215361189858,0.217347,0.0019858101419999996,0.0019858101419999996
0,2,linear_r0c2,0.101806986705,0.100661,-0.0011459867050000044,0.0011459867050000044
0,3,tx,-21.474432116361015,-21.528691,-0.054258883638983235,0.054258883638983235
1,0,linear_r1c0,-0.202393799825,-0.203413,-0.0010192001750000124,0.0010192001750000124
1,1,linear_r1c1,1.026031128239,1.022977,-0.0030541282389999758,0.0030541282389999758
1,2,linear_r1c2,0.068892775316,0.067858,-0.0010347753159999917,0.0010347753159999917
1,3,ty,14.255211704428032,14.590194,0.3349822955719688,0.3349822955719688
2,0,linear_r2c0,-0.082539638924,-0.080734,0.0018056389239999998,0.0018056389239999998
2,1,linear_r2c1,-0.094437732193,-0.094551,-0.00011326780699999484,0.00011326780699999484
2,2,linear_r2c2,0.963061537592,0.965139,0.002077462407999997,0.002077462407999997
2,3,tz,8.862038459261015,8.561097,-0.3009414592610149,0.3009414592610149
