row,col,component,expected,estimated,diff,abs_diff
0,0,linear_r0c0,0.917725665879,1.054384,0.13665833412100004,0.13665833412100004
0,1,linear_r0c1,0.215361189858,0.246718,0.03135681014199998,0.03135681014199998
0,2,linear_r0c2,0.101806986705,0.034384,-0.06742298670500001,0.06742298670500001
0,3,tx,-13.957829158217038,-17.961064,-4.003234841782962,4.003234841782962
1,0,linear_r1c0,-0.202393799825,-0.278422,-0.076028200175,0.076028200175
1,1,linear_r1c1,1.026031128239,0.988098,-0.03793312823899997,0.03793312823899997
1,2,linear_r1c2,0.068892775316,0.094201,0.025308224684,0.025308224684
1,3,ty,10.816175023788016,13.640782,2.8246069762119834,2.8246069762119834
2,0,linear_r2c0,-0.082539638924,-0.209675,-0.127135361076,0.127135361076
2,1,linear_r2c1,-0.094437732193,-0.166781,-0.07234326780700001,0.07234326780700001
2,2,linear_r2c2,0.963061537592,1.010446,0.04738446240799998,0.04738446240799998
2,3,tz,2.0167317864610084,6.736277,4.719545213538992,4.719545213538992
