row,col,component,expected,estimated,diff,abs_diff
0,0,linear_r0c0,0.917725665879,1.478604,0.5608783341210001,0.5608783341210001
0,1,linear_r0c1,0.215361189858,0.141216,-0.074145189858,0.074145189858
0,2,linear_r0c2,0.101806986705,0.619596,0.517789013295,0.517789013295
0,3,tx,-13.957829158217038,-37.713675,-23.755845841782964,23.755845841782964
1,0,linear_r1c0,-0.202393799825,0.488469,0.690862799825,0.690862799825
1,1,linear_r1c1,1.026031128239,0.788862,-0.23716912823900005,0.23716912823900005
1,2,linear_r1c2,0.068892775316,0.634681,0.565788224684,0.565788224684
1,3,ty,10.816175023788016,-15.824456,-26.640631023788018,26.640631023788018
2,0,linear_r2c0,-0.082539638924,-0.545935,-0.46339536107599993,0.46339536107599993
2,1,linear_r2c1,-0.094437732193,-0.141627,-0.047189267807,0.047189267807
2,2,linear_r2c2,0.963061537592,0.73393,-0.229131537592,0.229131537592
2,3,tz,2.0167317864610084,20.716141,18.699409213538992,18.699409213538992
