row,col,component,expected,estimated,diff,abs_diff
0,0,linear_r0c0,0.231552790153,0.231036,-0.0005167901530000185,0.0005167901530000185
0,1,linear_r0c1,0.974582085927,0.974608,2.5914073000010696e-05,2.5914073000010696e-05
0,2,linear_r0c2,0.291404913653,0.291224,-0.00018091365299999218,0.00018091365299999218
0,3,tx,-120.183406642556,-120.014737,0.16866964255599726,0.16866964255599726
1,0,linear_r1c0,-0.614904379404,-0.614515,0.0003893794039999676,0.0003893794039999676
1,1,linear_r1c1,0.280146965149,0.280366,0.00021903485099999953,0.00021903485099999953
1,2,linear_r1c2,0.229765030835,0.230133,0.0003679691650000094,0.0003679691650000094
1,3,ty,283.987419686551,283.721398,-0.266021686550971,0.266021686550971
2,0,linear_r2c0,0.112784546845,0.112769,-1.5546845000005693e-05,1.5546845000005693e-05
2,1,linear_r2c1,-0.512907588364,-0.513132,-0.00022441163600006586,0.00022441163600006586
2,2,linear_r2c2,0.654020967341,0.653903,-0.00011796734100000261,0.00011796734100000261
2,3,tz,175.604737878534,175.764079,0.15934112146601365,0.15934112146601365
