row,col,component,expected,estimated,diff,abs_diff
0,0,linear_r0c0,0.231552790153,0.227735,-0.003817790153000017,0.003817790153000017
0,1,linear_r0c1,0.974582085927,0.971067,-0.0035150859270000057,0.0035150859270000057
0,2,linear_r0c2,0.291404913653,0.293451,0.0020460863470000423,0.0020460863470000423
0,3,tx,-57.990932925931006,-57.450155,0.5407779259310033,0.5407779259310033
1,0,linear_r1c0,-0.614904379404,-0.61427,0.0006343794040000184,0.0006343794040000184
1,1,linear_r1c1,0.280146965149,0.282335,0.002188034850999998,0.002188034850999998
1,2,linear_r1c2,0.229765030835,0.230204,0.00043896916499999716,0.00043896916499999716
1,3,ty,145.86337175905098,145.516278,-0.3470937590509777,0.3470937590509777
2,0,linear_r2c0,0.112784546845,0.110341,-0.0024435468450000053,0.0024435468450000053
2,1,linear_r2c1,-0.512907588364,-0.509252,0.0036555883639999287,0.0036555883639999287
2,2,linear_r2c2,0.654020967341,0.655966,0.0019450326590000344,0.0019450326590000344
2,3,tz,82.341978606284,82.127592,-0.21438660628399475,0.21438660628399475
