row,col,component,expected,estimated,diff,abs_diff
0,0,linear_r0c0,0.917725665879,0.91822,0.000494334121000084,0.000494334121000084
0,1,linear_r0c1,0.215361189858,0.215444,8.281014199998382e-05,8.281014199998382e-05
0,2,linear_r0c2,0.101806986705,0.1007,-0.001106986705000007,0.001106986705000007
0,3,tx,-35.802956505323024,-35.646393,0.156563505323021,0.156563505323021
1,0,linear_r1c0,-0.202393799825,-0.201737,0.0006567998249999984,0.0006567998249999984
1,1,linear_r1c1,1.026031128239,1.024346,-0.0016851282390000222,0.0016851282390000222
1,2,linear_r1c2,0.068892775316,0.069587,0.0006942246840000027,0.0006942246840000027
1,3,ty,20.810875376898007,20.838616,0.02774062310199099,0.02774062310199099
2,0,linear_r2c0,-0.082539638924,-0.083383,-0.0008433610759999988,0.0008433610759999988
2,1,linear_r2c1,-0.094437732193,-0.094,0.0004377321930000011,0.0004377321930000011
2,2,linear_r2c2,0.963061537592,0.962176,-0.0008855375919999409,0.0008855375919999409
2,3,tz,21.910904304285992,22.100529,0.1896246957140093,0.1896246957140093
