row,col,component,expected,estimated,diff,abs_diff
0,0,linear_r0c0,0.917725665879,0.994483,0.07675733412100005,0.07675733412100005
0,1,linear_r0c1,0.215361189858,0.227834,0.012472810141999996,0.012472810141999996
0,2,linear_r0c2,0.101806986705,0.109964,0.008157013295000001,0.008157013295000001
0,3,tx,-13.957829158217038,-16.604311,-2.646481841782961,2.646481841782961
1,0,linear_r1c0,-0.202393799825,-0.274994,-0.07260020017500002,0.07260020017500002
1,1,linear_r1c1,1.026031128239,0.956988,-0.06904312823900005,0.06904312823900005
1,2,linear_r1c2,0.068892775316,-0.001927,-0.07081977531599999,0.07081977531599999
1,3,ty,10.816175023788016,15.624459,4.808283976211984,4.808283976211984
2,0,linear_r2c0,-0.082539638924,-0.166644,-0.08410436107599999,0.08410436107599999
2,1,linear_r2c1,-0.094437732193,-0.162262,-0.06782426780699999,0.06782426780699999
2,2,linear_r2c2,0.963061537592,0.92944,-0.03362153759199993,0.03362153759199993
2,3,tz,2.0167317864610084,6.356768,4.340036213538991,4.340036213538991
