match_index,source_x,source_y,source_z,reference_x,reference_y,reference_z,predicted_source_x,predicted_source_y,predicted_source_z,residual_x,residual_y,residual_z,residual_l2,raw_delta_l2
0.0,148.5,132.5,96.0,111.0,80.0,6.0,148.29036399999998,132.75422800000004,95.808918,0.20963600000001748,-0.2542280000000403,0.19108199999999442,0.38090872818042076,110.7361729517505
1.0,123.5,110.0,100.5,64.0,35.0,18.0,124.67200499999998,110.252003,101.813873,-1.1720049999999844,-0.252003000000002,-1.313873000000001,1.778584687936722,126.37840005317365
2.0,235.0,208.5,101.5,73.0,24.0,34.0,129.17117199999998,104.73132000000001,109.79847600000001,105.82882800000002,103.76867999999999,-8.298476000000008,148.44711007196656,254.63797831431194
3.0,129.5,101.0,103.0,73.0,17.0,21.0,129.16690799999998,101.22406100000002,103.30304600000001,0.3330920000000219,-0.22406100000002027,-0.30304600000000903,0.5029816003603205,130.2775882490922
4.0,140.5,136.5,103.0,96.0,87.0,20.0,140.771827,136.276083,102.811245,-0.2718270000000018,0.22391700000000014,0.18875500000000045,0.39957125877995936,106.39313887652719
5.0,146.5,103.0,103.5,108.0,21.0,22.0,146.723411,103.194209,103.786381,-0.2234109999999987,-0.19420900000000074,-0.28638100000000577,0.4118782438573358,121.85442133956404
6.0,127.0,110.5,106.5,68.0,36.0,27.0,126.67713099999999,110.74904400000001,106.307691,0.3228690000000114,-0.24904400000001203,0.1923089999999945,0.45083262590235335,123.90117029310095
7.0,118.5,134.0,106.5,51.0,83.0,28.0,118.198365,134.31554900000003,106.82835800000001,0.30163500000000454,-0.3155490000000327,-0.3283580000000086,0.546236048599897,115.41013820284594
8.0,109.5,140.5,111.0,34.0,95.0,37.0,109.682876,140.344737,111.335521,-0.18287599999999316,0.15526299999999083,-0.33552099999999996,0.41246160061997844,115.09344029961048
9.0,118.5,113.5,111.5,51.0,41.0,37.0,118.154424,113.27077700000001,111.312452,0.3455759999999941,0.2292229999999904,0.1875480000000067,0.4551265843795482,123.94656106564635
10.0,109.5,141.0,111.5,33.0,97.0,37.0,109.18337199999999,141.34783700000003,111.336558,0.31662800000000857,-0.3478370000000268,0.16344200000000342,0.49795296596869987,115.49242399395729
11.0,145.0,103.0,116.5,104.0,21.0,47.0,144.712112,103.197755,116.275903,0.28788800000000947,-0.1977550000000008,0.22409700000000043,0.4149771150051602,115.04455658569857
