row,col,component,expected,estimated,diff,abs_diff
0,0,linear_r0c0,0.231552790153,0.231867,0.0003142098469999799,0.0003142098469999799
0,1,linear_r0c1,0.974582085927,0.974619,3.691407299999394e-05,3.691407299999394e-05
0,2,linear_r0c2,0.291404913653,0.291369,-3.5913652999985946e-05,3.5913652999985946e-05
0,3,tx,-120.183406642556,-120.248188,-0.06478135744400504,0.06478135744400504
1,0,linear_r1c0,-0.614904379404,-0.613811,0.0010933794040000056,0.0010933794040000056
1,1,linear_r1c1,0.280146965149,0.280673,0.0005260348510000012,0.0005260348510000012
1,2,linear_r1c2,0.229765030835,0.230343,0.0005779691649999974,0.0005779691649999974
1,3,ty,283.987419686551,283.414291,-0.5731286865510015,0.5731286865510015
2,0,linear_r2c0,0.112784546845,0.112567,-0.00021754684499999954,0.00021754684499999954
2,1,linear_r2c1,-0.512907588364,-0.512667,0.00024058836399998285,0.00024058836399998285
2,2,linear_r2c2,0.654020967341,0.653678,-0.00034296734100003334,0.00034296734100003334
2,3,tz,175.604737878534,175.764693,0.15995512146599822,0.15995512146599822
