row,col,component,expected,estimated,diff,abs_diff
0,0,linear_r0c0,0.231552790153,0.227437,-0.00411579015300001,0.00411579015300001
0,1,linear_r0c1,0.974582085927,0.970001,-0.004581085927000017,0.004581085927000017
0,2,linear_r0c2,0.291404913653,0.293051,0.0016460863470000309,0.0016460863470000309
0,3,tx,-57.990932925931006,-57.278933,0.7119999259310035,0.7119999259310035
1,0,linear_r1c0,-0.614904379404,-0.614325,0.0005793794039999911,0.0005793794039999911
1,1,linear_r1c1,0.280146965149,0.282498,0.0023510348510000223,0.0023510348510000223
1,2,linear_r1c2,0.229765030835,0.230226,0.0004609691649999914,0.0004609691649999914
1,3,ty,145.86337175905098,145.495282,-0.3680897590509744,0.3680897590509744
2,0,linear_r2c0,0.112784546845,0.110317,-0.0024675468450000015,0.0024675468450000015
2,1,linear_r2c1,-0.512907588364,-0.509254,0.003653588363999982,0.003653588363999982
2,2,linear_r2c2,0.654020967341,0.655814,0.0017930326589999934,0.0017930326589999934
2,3,tz,82.341978606284,82.135905,-0.20607360628400784,0.20607360628400784
