match_index,source_x,source_y,source_z,reference_x,reference_y,reference_z,predicted_source_x,predicted_source_y,predicted_source_z,residual_x,residual_y,residual_z,residual_l2,raw_delta_l2
0.0,558.0,299.0,68.0,609.0,390.0,9.0,558.1888909999999,299.33547699999997,68.179086,-0.18889099999989867,-0.33547699999996894,-0.17908599999999808,0.42461326263547183,119.84573417523045
1.0,592.0,471.0,68.0,582.0,600.0,11.0,591.857359,469.565104,67.437602,0.142641000000026,1.4348959999999806,0.5623980000000017,1.5477611237206321,141.3859964777276
2.0,602.0,468.0,69.0,595.0,602.0,13.0,602.498179,467.75894700000003,68.977846,-0.4981790000000501,0.24105299999996532,0.02215400000000045,0.5538769399117761,145.3994497926316
3.0,557.0,304.0,70.0,606.0,395.0,11.0,557.17666,304.02037399999995,69.774733,-0.17665999999996984,-0.020373999999947046,0.22526700000000233,0.2870001337368821,119.00840306465759
4.0,429.0,337.0,72.0,446.0,384.0,13.0,429.998255,337.089348,72.462498,-0.9982549999999719,-0.08934799999997267,-0.4624979999999965,1.103811809201612,77.32399368889322
5.0,529.0,173.0,75.0,624.0,233.0,15.0,529.056482,173.48967199999998,74.904815,-0.05648199999995995,-0.48967199999998456,0.09518500000000074,0.5020249676390414,127.37739202856997
6.0,555.0,305.0,75.0,603.0,396.0,18.0,555.169565,305.645509,75.51572399999999,-0.16956500000003416,-0.6455090000000041,-0.5157239999999916,0.8434485179796146,117.61802582937702
7.0,565.0,328.0,77.0,606.0,426.0,20.0,565.323673,328.197946,76.77524,-0.3236729999999852,-0.19794600000000173,0.2247600000000034,0.44098059758337743,120.55704044144414
8.0,560.0,323.0,78.0,602.0,417.0,22.0,559.8922339999999,322.263456,78.54560699999999,0.1077660000000833,0.7365439999999808,-0.5456069999999897,0.9229288017723677,117.2006825918689
9.0,355.0,365.0,78.0,348.0,387.0,19.0,354.678384,364.957528,77.903905,0.3216160000000059,0.042471999999975196,0.09609500000000537,0.33834150094985793,63.35613624582863
10.0,433.0,115.0,79.0,536.0,129.0,18.0,433.64395,115.57933799999999,79.122323,-0.643950000000018,-0.5793379999999928,-0.12232299999999441,0.8747954258413869,120.523856559604
11.0,467.0,528.0,79.0,415.0,619.0,24.0,467.14445400000005,527.8738989999999,78.816851,-0.14445400000005293,0.1261010000000624,0.18314900000000023,0.26516405585605135,118.36384583140241
12.0,329.0,139.0,80.0,405.0,115.0,18.0,328.20252200000004,138.75800099999998,80.041423,0.7974779999999555,0.24199900000002117,-0.04142299999999466,0.8344162878407508,100.9752444909147
13.0,475.0,165.0,80.0,564.0,203.0,20.0,474.67205199999995,165.824462,79.707565,0.327948000000049,-0.8244620000000111,0.29243499999999756,0.9342407127571828,113.86395390991831
14.0,481.0,174.0,80.0,568.0,216.0,20.0,481.16239099999996,174.886796,79.527738,-0.16239099999995688,-0.8867960000000039,0.4722620000000006,1.0177472078767857,113.7233485261492
15.0,425.0,209.0,80.0,491.0,234.0,20.0,426.00887099999994,208.893405,79.751362,-1.0088709999999423,0.10659499999999866,0.2486379999999997,1.0445113899378422,92.63368717696602
16.0,389.0,246.0,80.0,434.0,262.0,21.0,389.007889,245.48102,80.559168,-0.007888999999977386,0.5189799999999991,-0.5591679999999997,0.7629359926920465,75.90783885739337
17.0,387.0,250.0,80.0,431.0,266.0,21.0,387.717211,249.36936699999998,80.52806199999999,-0.7172110000000202,0.6306330000000173,-0.5280619999999914,1.0913015509262516,75.31932023060219
18.0,547.0,260.0,80.0,611.0,339.0,23.0,546.60345,259.31967299999997,80.255023,0.3965500000000475,0.6803270000000339,-0.2550229999999942,0.8277278900448388,116.55899793666725
19.0,458.0,343.0,80.0,474.0,402.0,22.0,456.52193700000004,343.885066,79.4596,1.4780629999999633,-0.8850659999999948,0.5404000000000053,1.8055592530639606,84.26743143112884
20.0,606.0,474.0,80.0,597.0,610.0,27.0,606.2616469999999,473.59192499999995,80.341594,-0.26164699999992536,0.4080750000000535,-0.3415940000000006,0.5930183969068793,146.23952953972466
21.0,417.0,21.0,81.0,553.0,13.0,19.0,416.68618,21.025950999999992,81.244629,0.3138200000000211,-0.025950999999992064,-0.24462900000000332,0.398747782993228,149.67965793654128
