row,col,component,expected,estimated,diff,abs_diff
0,0,linear_r0c0,0.917725665879,0.91813,0.0004043341210000495,0.0004043341210000495
0,1,linear_r0c1,0.215361189858,0.215232,-0.00012918985800000615,0.00012918985800000615
0,2,linear_r0c2,0.101806986705,0.101306,-0.0005009867050000116,0.0005009867050000116
0,3,tx,-21.474432116361015,-21.419697,0.05473511636101591,0.05473511636101591
1,0,linear_r1c0,-0.202393799825,-0.204973,-0.0025792001749999904,0.0025792001749999904
1,1,linear_r1c1,1.026031128239,1.022142,-0.003889128238999895,0.003889128238999895
1,2,linear_r1c2,0.068892775316,0.068617,-0.00027577531599999594,0.00027577531599999594
1,3,ty,14.255211704428032,14.69596,0.44074829557196793,0.44074829557196793
2,0,linear_r2c0,-0.082539638924,-0.080054,0.002485638924,0.002485638924
2,1,linear_r2c1,-0.094437732193,-0.093677,0.0007607321930000049,0.0007607321930000049
2,2,linear_r2c2,0.963061537592,0.963059,-2.5375919999737206e-06,2.5375919999737206e-06
2,3,tz,8.862038459261015,8.749277,-0.11276145926101577,0.11276145926101577
