row,col,component,expected,estimated,diff,abs_diff
0,0,linear_r0c0,0.917725665879,0.9188,0.001074334120999998,0.001074334120999998
0,1,linear_r0c1,0.215361189858,0.215302,-5.918985800001941e-05,5.918985800001941e-05
0,2,linear_r0c2,0.101806986705,0.101277,-0.000529986704999999,0.000529986704999999
0,3,tx,-35.802956505323024,-35.777682,0.025274505323025664,0.025274505323025664
1,0,linear_r1c0,-0.202393799825,-0.202016,0.000377799824999997,0.000377799824999997
1,1,linear_r1c1,1.026031128239,1.025324,-0.0007071282390000988,0.0007071282390000988
1,2,linear_r1c2,0.068892775316,0.069406,0.0005132246840000021,0.0005132246840000021
1,3,ty,20.810875376898007,20.788701,-0.02217437689800761,0.02217437689800761
2,0,linear_r2c0,-0.082539638924,-0.082728,-0.00018836107599999596,0.00018836107599999596
2,1,linear_r2c1,-0.094437732193,-0.094294,0.0001437321929999985,0.0001437321929999985
2,2,linear_r2c2,0.963061537592,0.961929,-0.001132537591999938,0.001132537591999938
2,3,tz,21.910904304285992,22.075221,0.16431669571400676,0.16431669571400676
