row,col,component,expected,estimated,diff,abs_diff
0,0,linear_r0c0,0.917725665879,0.920737,0.0030113341210000755,0.0030113341210000755
0,1,linear_r0c1,0.215361189858,0.213167,-0.0021941898580000174,0.0021941898580000174
0,2,linear_r0c2,0.101806986705,0.10132,-0.0004869867050000115,0.0004869867050000115
0,3,tx,-35.802956505323024,-35.838358,-0.035401494676975176,0.035401494676975176
1,0,linear_r1c0,-0.202393799825,-0.201987,0.00040679982499999823,0.00040679982499999823
1,1,linear_r1c1,1.026031128239,1.024833,-0.001198128238999896,0.001198128238999896
1,2,linear_r1c2,0.068892775316,0.067434,-0.0014587753159999994,0.0014587753159999994
1,3,ty,20.810875376898007,21.070687,0.25981162310199224,0.25981162310199224
2,0,linear_r2c0,-0.082539638924,-0.08074,0.0017996389239999938,0.0017996389239999938
2,1,linear_r2c1,-0.094437732193,-0.093601,0.0008367321929999977,0.0008367321929999977
2,2,linear_r2c2,0.963061537592,0.961364,-0.0016975375919999758,0.0016975375919999758
2,3,tz,21.910904304285992,21.867141,-0.04376330428599218,0.04376330428599218
