64.250000,83.250000,33.750000,133.000000,209.000000,11.000000
67.000000,54.250000,36.250000,145.000000,92.000000,22.000000
45.000000,81.750000,40.750000,57.000000,204.000000,40.000000
77.250000,46.250000,43.750000,183.000000,62.000000,50.000000
90.750000,75.000000,45.750000,240.000000,175.000000,59.000000
36.250000,31.750000,46.000000,20.000000,6.000000,60.000000
57.000000,52.500000,46.250000,105.000000,86.000000,62.000000
62.000000,43.250000,47.250000,125.000000,49.000000,65.000000
55.500000,82.000000,47.250000,98.000000,204.000000,65.000000
90.000000,84.500000,49.000000,235.000000,215.000000,72.000000
75.750000,64.250000,50.250000,181.000000,132.000000,79.000000
59.000000,66.750000,52.750000,113.000000,143.000000,87.000000
58.000000,55.750000,54.250000,109.000000,99.000000,94.000000
34.500000,90.000000,54.250000,15.000000,236.000000,93.000000
69.250000,65.000000,55.000000,154.000000,136.000000,97.000000
83.750000,83.000000,62.500000,211.000000,208.000000,127.000000
49.000000,41.000000,63.750000,73.000000,39.000000,131.000000
48.250000,40.250000,66.000000,72.000000,39.000000,142.000000
52.500000,47.250000,66.000000,86.000000,65.000000,141.000000
43.000000,38.250000,67.750000,48.000000,30.000000,148.000000
60.250000,33.000000,68.000000,117.000000,9.000000,148.000000
53.750000,35.000000,68.000000,92.000000,20.000000,149.000000
62.000000,49.500000,68.250000,125.000000,74.000000,149.000000
51.000000,60.250000,68.250000,81.000000,118.000000,151.000000
87.250000,81.000000,68.750000,225.000000,201.000000,150.000000
79.250000,79.750000,69.000000,192.000000,195.000000,153.000000
47.250000,59.000000,69.750000,66.000000,113.000000,155.000000
48.000000,58.750000,73.750000,68.000000,111.000000,171.000000
50.750000,57.250000,75.000000,80.000000,105.000000,177.000000
74.500000,77.000000,75.750000,174.000000,185.000000,179.000000
39.500000,48.000000,76.000000,34.000000,68.000000,181.000000
70.500000,78.000000,76.000000,158.000000,188.000000,180.000000
89.500000,39.000000,79.500000,234.000000,33.000000,195.000000
59.250000,84.000000,80.250000,114.000000,212.000000,198.000000
54.000000,87.500000,80.750000,94.000000,228.000000,199.000000
90.000000,75.250000,81.500000,236.000000,177.000000,203.000000
60.250000,80.000000,84.750000,117.000000,196.000000,215.000000
54.500000,71.000000,87.250000,94.000000,160.000000,226.000000
72.750000,85.750000,87.750000,166.000000,220.000000,229.000000
67.750000,73.250000,35.250000,148.000000,170.000000,17.000000
48.000000,88.250000,39.000000,69.000000,231.000000,32.000000
41.500000,80.750000,41.500000,42.000000,200.000000,42.000000
85.000000,79.500000,43.000000,216.000000,194.000000,48.000000
57.000000,68.000000,43.500000,104.000000,150.000000,51.000000
48.250000,77.750000,44.250000,70.000000,187.000000,53.000000
77.750000,46.500000,44.500000,186.000000,62.000000,53.000000
87.750000,84.750000,45.000000,229.000000,216.000000,55.000000
90.250000,76.750000,45.750000,235.000000,184.000000,61.000000
89.500000,76.500000,46.250000,235.000000,180.000000,62.000000
45.000000,39.500000,47.500000,57.000000,34.000000,66.000000
37.000000,35.250000,47.750000,24.000000,17.000000,69.000000
57.500000,52.000000,48.750000,107.000000,84.000000,71.000000
48.250000,57.500000,48.750000,74.000000,103.000000,73.000000
48.750000,41.250000,49.000000,71.000000,40.000000,72.000000
53.250000,55.500000,49.750000,88.000000,99.000000,75.000000
75.750000,54.000000,53.750000,180.000000,93.000000,92.000000
57.250000,42.500000,54.750000,106.000000,46.000000,94.000000
57.500000,66.750000,54.750000,107.000000,143.000000,95.000000
56.250000,67.750000,55.250000,103.000000,146.000000,96.000000
52.500000,73.750000,56.000000,87.000000,171.000000,100.000000
75.500000,54.000000,56.500000,178.000000,92.000000,103.000000
83.750000,85.750000,56.500000,211.000000,220.000000,101.000000
44.250000,45.750000,56.750000,53.000000,60.000000,104.000000
37.750000,90.750000,57.250000,27.000000,240.000000,105.000000
78.250000,62.000000,61.250000,190.000000,124.000000,122.000000
67.250000,82.250000,62.250000,145.000000,206.000000,125.000000
67.250000,76.750000,63.000000,147.000000,184.000000,128.000000
61.750000,50.000000,63.500000,123.000000,77.000000,130.000000
85.500000,83.750000,64.000000,219.000000,212.000000,132.000000
49.500000,44.750000,64.500000,74.000000,56.000000,134.000000
85.750000,62.500000,65.250000,219.000000,127.000000,137.000000
37.000000,64.250000,65.250000,23.000000,133.000000,136.000000
80.000000,60.750000,66.000000,194.000000,120.000000,142.000000
77.250000,79.750000,66.500000,184.000000,195.000000,145.000000
43.250000,38.750000,67.500000,49.000000,31.000000,147.000000
58.250000,75.750000,67.750000,110.000000,180.000000,148.000000
36.500000,56.750000,69.750000,21.000000,103.000000,154.000000
79.250000,52.750000,78.750000,194.000000,88.000000,191.000000
69.250000,62.000000,80.000000,154.000000,126.000000,196.000000
37.750000,74.000000,80.250000,27.000000,172.000000,197.000000
55.750000,85.500000,81.000000,99.000000,220.000000,200.000000
80.250000,80.500000,81.750000,198.000000,198.000000,203.000000
75.250000,54.750000,82.000000,177.000000,97.000000,205.000000
79.250000,80.000000,82.000000,195.000000,197.000000,204.000000
74.000000,77.750000,83.750000,172.000000,188.000000,213.000000
80.500000,82.750000,83.750000,199.000000,206.000000,210.000000
73.500000,74.000000,84.750000,170.000000,173.000000,215.000000
62.000000,36.000000,86.750000,125.000000,20.000000,224.000000
61.250000,39.250000,86.750000,121.000000,34.000000,223.000000
43.500000,50.750000,86.750000,52.000000,80.000000,223.000000
41.750000,36.500000,88.000000,44.000000,24.000000,228.000000
37.000000,86.000000,81.000000,24.000000,220.000000,202.000000
37.500000,64.000000,84.000000,26.000000,134.000000,212.000000
54.500000,56.500000,40.500000,94.000000,104.000000,38.000000
62.000000,68.000000,41.000000,122.000000,148.000000,42.000000
47.000000,81.500000,41.500000,64.000000,202.000000,42.000000
56.500000,67.000000,43.000000,102.000000,144.000000,48.000000
86.000000,40.000000,50.000000,220.000000,36.000000,76.000000
59.500000,57.500000,60.500000,116.000000,108.000000,118.000000
55.500000,42.500000,67.500000,98.000000,46.000000,146.000000
76.000000,53.500000,70.000000,180.000000,94.000000,158.000000
60.000000,37.500000,70.500000,114.000000,30.000000,156.000000
72.000000,76.500000,70.500000,164.000000,182.000000,158.000000
60.000000,38.500000,71.000000,116.000000,32.000000,160.000000
58.500000,74.000000,74.500000,110.000000,172.000000,176.000000
59.000000,46.000000,79.000000,114.000000,60.000000,194.000000
56.000000,71.500000,80.000000,100.000000,164.000000,198.000000
64.500000,36.500000,81.000000,134.000000,24.000000,200.000000
84.000000,79.500000,81.000000,212.000000,194.000000,200.000000
79.000000,46.500000,82.500000,190.000000,64.000000,206.000000
82.000000,47.000000,84.000000,204.000000,64.000000,212.000000
82.000000,64.000000,85.000000,204.000000,132.000000,218.000000
63.500000,80.500000,34.000000,132.000000,200.000000,14.000000
66.500000,45.000000,40.500000,142.000000,58.000000,40.000000
85.500000,80.500000,41.500000,218.000000,198.000000,42.000000
