row,col,component,expected,estimated,diff,abs_diff
0,0,linear_r0c0,0.917725665879,0.918463,0.0007373341210000772,0.0007373341210000772
0,1,linear_r0c1,0.215361189858,0.215095,-0.0002661898580000044,0.0002661898580000044
0,2,linear_r0c2,0.101806986705,0.099985,-0.0018219867050000005,0.0018219867050000005
0,3,tx,-21.474432116361015,-21.331054,0.1433781163610135,0.1433781163610135
1,0,linear_r1c0,-0.202393799825,-0.203716,-0.00132220017500001,0.00132220017500001
1,1,linear_r1c1,1.026031128239,1.022395,-0.003636128239000058,0.003636128239000058
1,2,linear_r1c2,0.068892775316,0.068942,4.92246840000099e-05,4.92246840000099e-05
1,3,ty,14.255211704428032,14.530861,0.27564929557196827,0.27564929557196827
2,0,linear_r2c0,-0.082539638924,-0.07993,0.002609638923999999,0.002609638923999999
2,1,linear_r2c1,-0.094437732193,-0.09497,-0.0005322678069999975,0.0005322678069999975
2,2,linear_r2c2,0.963061537592,0.964329,0.0012674624080000196,0.0012674624080000196
2,3,tz,8.862038459261015,8.707277,-0.1547614592610156,0.1547614592610156
