row,col,component,expected,estimated,diff,abs_diff
0,0,linear_r0c0,0.917725665879,0.917734,8.33412100009756e-06,8.33412100009756e-06
0,1,linear_r0c1,0.215361189858,0.215369,7.810141999992082e-06,7.810141999992082e-06
0,2,linear_r0c2,0.101806986705,0.101668,-0.00013898670500001042,0.00013898670500001042
0,3,tx,-65.164686810573,-65.124454,0.0402328105730021,0.0402328105730021
1,0,linear_r1c0,-0.202393799825,-0.202499,-0.00010520017500001422,0.00010520017500001422
1,1,linear_r1c1,1.026031128239,1.025958,-7.312823900007537e-05,7.312823900007537e-05
1,2,linear_r1c2,0.068892775316,0.068742,-0.00015077531599999583,0.00015077531599999583
1,3,ty,34.244612410648,34.317324,0.07271158935199651,0.07271158935199651
2,0,linear_r2c0,-0.082539638924,-0.082456,8.36389239999985e-05,8.36389239999985e-05
2,1,linear_r2c1,-0.094437732193,-0.094484,-4.626780699999722e-05,4.626780699999722e-05
2,2,linear_r2c2,0.963061537592,0.963054,-7.537592000006477e-06,7.537592000006477e-06
2,3,tz,48.650383494911,48.62804,-0.02234349491099863,0.02234349491099863
