pair_tag,roi_size,registration_succeeded,match_count,linear_rms_error,linear_mean_abs_error,linear_max_abs_error,translation_l2_error_voxels,translation_mean_abs_error_voxels,translation_max_abs_error_voxels,max_abs_transform_element_error,linear_det_abs_error,run_dir
real3d_pair_before_to_after,64,False,0,,,,,,,,,/Users/mmarss/study/science/ImageRegistration3D/UIR/runs/real_pair/real3d_pair_before_to_after/roi64
real3d_pair_before_to_after,96,False,0,,,,,,,,,/Users/mmarss/study/science/ImageRegistration3D/UIR/runs/real_pair/real3d_pair_before_to_after/roi96
real3d_pair_before_to_after,128,True,6,0.4004632701807856,0.34741455555555556,0.697461,192.88952329790274,95.58305633333333,172.193477,172.193477,0.3079224134327172,/Users/mmarss/study/science/ImageRegistration3D/UIR/runs/real_pair/real3d_pair_before_to_after/roi128
real3d_pair_before_to_after,160,True,18,0.00914622690876771,0.006569555555555563,0.021387999999999963,7.451641703910995,3.889654666666649,6.205735999999996,6.205735999999996,0.005824976944189375,/Users/mmarss/study/science/ImageRegistration3D/UIR/runs/real_pair/real3d_pair_before_to_after/roi160
real3d_pair_before_to_after,224,True,131,0.0014721514867703023,0.0012184444444444413,0.0025390000000000135,2.1441763001577496,1.2074386666666914,1.5118730000000085,1.5118730000000085,0.000979835868708756,/Users/mmarss/study/science/ImageRegistration3D/UIR/runs/real_pair/real3d_pair_before_to_after/roi224
real3d_pair_before_to_after,288,True,441,0.0006072755186532295,0.0005033333333333274,0.0010379999999999834,0.702574425373551,0.3973609999999912,0.47471399999997743,0.47471399999997743,0.0007067772570942266,/Users/mmarss/study/science/ImageRegistration3D/UIR/runs/real_pair/real3d_pair_before_to_after/roi288
