row,col,component,expected,estimated,diff,abs_diff
0,0,linear_r0c0,0.917725665879,0.918053,0.00032733412100005577,0.00032733412100005577
0,1,linear_r0c1,0.215361189858,0.214716,-0.0006451898580000226,0.0006451898580000226
0,2,linear_r0c2,0.101806986705,0.101098,-0.0007089867050000115,0.0007089867050000115
0,3,tx,-35.802956505323024,-35.626605,0.17635150532302646,0.17635150532302646
1,0,linear_r1c0,-0.202393799825,-0.2018,0.000593799824999991,0.000593799824999991
1,1,linear_r1c1,1.026031128239,1.024833,-0.001198128238999896,0.001198128238999896
1,2,linear_r1c2,0.068892775316,0.069195,0.0003022246840000131,0.0003022246840000131
1,3,ty,20.810875376898007,20.820394,0.009518623101993029,0.009518623101993029
2,0,linear_r2c0,-0.082539638924,-0.083038,-0.0004983610760000007,0.0004983610760000007
2,1,linear_r2c1,-0.094437732193,-0.094172,0.0002657321929999956,0.0002657321929999956
2,2,linear_r2c2,0.963061537592,0.963208,0.000146462407999981,0.000146462407999981
2,3,tz,21.910904304285992,21.959363,0.048458695714007405,0.048458695714007405
