row,col,component,expected,estimated,diff,abs_diff
0,0,linear_r0c0,0.917725665879,0.918443,0.0007173341210000572,0.0007173341210000572
0,1,linear_r0c1,0.215361189858,0.214201,-0.0011601898580000103,0.0011601898580000103
0,2,linear_r0c2,0.101806986705,0.099433,-0.0023739867050000113,0.0023739867050000113
0,3,tx,-21.474432116361015,-21.182833,0.29159911636101654,0.29159911636101654
1,0,linear_r1c0,-0.202393799825,-0.204574,-0.0021802001750000077,0.0021802001750000077
1,1,linear_r1c1,1.026031128239,1.026039,7.871760999922373e-06,7.871760999922373e-06
1,2,linear_r1c2,0.068892775316,0.07037,0.0014772246840000086,0.0014772246840000086
1,3,ty,14.255211704428032,14.312559,0.057347295571968715,0.057347295571968715
2,0,linear_r2c0,-0.082539638924,-0.079061,0.0034786389239999937,0.0034786389239999937
2,1,linear_r2c1,-0.094437732193,-0.097569,-0.0031312678070000016,0.0031312678070000016
2,2,linear_r2c2,0.963061537592,0.965873,0.0028114624080000095,0.0028114624080000095
2,3,tz,8.862038459261015,8.559006,-0.30303245926101496,0.30303245926101496
