row,col,component,expected,estimated,diff,abs_diff
0,0,linear_r0c0,0.917725665879,0.915437,-0.002288665879000007,0.002288665879000007
0,1,linear_r0c1,0.215361189858,0.216719,0.0013578101419999822,0.0013578101419999822
0,2,linear_r0c2,0.101806986705,0.103639,0.00183201329499999,0.00183201329499999
0,3,tx,-35.802956505323024,-35.774827,0.028129505323022386,0.028129505323022386
1,0,linear_r1c0,-0.202393799825,-0.200611,0.0017827998249999866,0.0017827998249999866
1,1,linear_r1c1,1.026031128239,1.026074,4.287176099992962e-05,4.287176099992962e-05
1,2,linear_r1c2,0.068892775316,0.066277,-0.002615775315999991,0.002615775315999991
1,3,ty,20.810875376898007,20.759397,-0.05147837689800738,0.05147837689800738
2,0,linear_r2c0,-0.082539638924,-0.082695,-0.0001553610760000046,0.0001553610760000046
2,1,linear_r2c1,-0.094437732193,-0.094258,0.00017973219300000676,0.00017973219300000676
2,2,linear_r2c2,0.963061537592,0.960896,-0.0021655375919999997,0.0021655375919999997
2,3,tz,21.910904304285992,22.466899,0.5559946957140092,0.5559946957140092
