match_index,source_x,source_y,source_z,reference_x,reference_y,reference_z,predicted_source_x,predicted_source_y,predicted_source_z,residual_x,residual_y,residual_z,residual_l2,raw_delta_l2
0.0,115.0,82.5,66.5,109.0,40.0,10.0,116.70691500000001,82.291947,67.223023,-1.7069150000000093,0.2080530000000067,-0.7230229999999978,1.8653705065115165,70.95421058682847
1.0,118.0,120.5,66.5,111.0,116.0,7.0,117.700732,120.285011,65.717208,0.29926799999999787,0.21498900000000276,0.7827920000000006,0.8651849057912423,60.07911450745592
2.0,136.5,147.0,66.5,149.0,170.0,10.0,136.70183500000002,147.292047,67.222913,-0.20183500000001686,-0.2920469999999966,-0.7229130000000055,0.8053769446681552,62.269575235422955
3.0,114.0,179.5,66.5,102.0,236.0,9.0,113.190181,180.26653699999997,66.70409000000001,0.8098190000000045,-0.7665369999999712,-0.20409000000000788,1.1335953922056874,81.50153372789987
4.0,162.0,96.0,68.5,200.0,67.0,12.0,162.217104,95.823047,68.245996,-0.21710400000000618,0.17695299999999747,0.2540039999999948,0.378106523404449,74.00844546401444
5.0,124.5,72.5,69.0,124.0,20.0,14.0,124.21100200000001,72.298417,69.228647,0.2889979999999923,0.2015829999999994,-0.22864699999999516,0.4200416651976243,76.03617560082832
6.0,110.0,137.5,69.5,95.0,151.0,15.0,109.696788,137.771345,69.709051,0.30321200000000204,-0.2713449999999966,-0.20905100000000232,0.45745813641250316,58.11626278418116
7.0,178.5,66.0,70.5,232.0,7.0,17.0,178.226775,65.840379,70.759781,0.2732249999999965,0.15962100000000135,-0.2597810000000038,0.4094104691223717,95.94529691443974
8.0,163.5,86.5,71.0,203.0,48.0,17.0,163.719638,86.32434699999999,70.748094,-0.21963800000000333,0.17565300000001116,0.2519060000000053,0.37755987642890243,77.19132075563937
9.0,175.5,132.5,71.0,226.0,140.0,16.0,175.215214,132.322789,70.246609,0.2847859999999969,0.17721099999999979,0.7533909999999935,0.8246846689480702,75.04332082204252
10.0,125.5,123.5,71.5,127.0,122.0,18.0,125.703733,123.28585899999999,71.220297,-0.20373299999999972,0.21414100000001213,0.2797029999999978,0.4069364463635616,53.54203955771577
11.0,95.5,88.5,72.0,66.0,52.0,19.0,95.20134300000001,88.270153,71.709228,0.2986569999999915,0.22984700000000657,0.290772000000004,0.47599790235042033,70.79194869474918
12.0,151.5,105.5,72.0,178.0,87.0,20.0,151.213562,105.80883499999999,72.237464,0.28643800000000397,-0.30883499999998776,-0.23746400000000278,0.48354414107193566,61.22499489587565
13.0,175.5,134.5,73.0,227.0,144.0,22.0,175.715765,134.320183,73.246067,-0.21576500000000465,0.1798170000000141,-0.24606699999999648,0.37341352038056325,73.09924760214705
14.0,104.0,124.0,74.5,84.0,122.0,23.0,104.198629,123.267161,73.707862,-0.19862899999999684,0.7328389999999985,0.7921379999999942,1.0972643667803978,55.283360968739956
15.0,87.5,169.5,76.5,51.0,215.0,28.0,87.687415,169.741349,76.190136,-0.18741500000000144,-0.2413490000000138,0.3098640000000046,0.43518894806969766,75.86006854729305
