row,col,component,expected,estimated,diff,abs_diff
0,0,linear_r0c0,0.917725665879,0.916058,-0.0016676658789999133,0.0016676658789999133
0,1,linear_r0c1,0.215361189858,0.213926,-0.0014351898580000078,0.0014351898580000078
0,2,linear_r0c2,0.101806986705,0.104091,0.002284013294999998,0.002284013294999998
0,3,tx,-35.802956505323024,-35.683279,0.11967750532302546,0.11967750532302546
1,0,linear_r1c0,-0.202393799825,-0.199526,0.002867799824999989,0.002867799824999989
1,1,linear_r1c1,1.026031128239,1.024918,-0.0011131282390000052,0.0011131282390000052
1,2,linear_r1c2,0.068892775316,0.067863,-0.0010297753159999867,0.0010297753159999867
1,3,ty,20.810875376898007,20.77203,-0.03884537689800638,0.03884537689800638
2,0,linear_r2c0,-0.082539638924,-0.080707,0.001832638923999999,0.001832638923999999
2,1,linear_r2c1,-0.094437732193,-0.093579,0.0008587321930000058,0.0008587321930000058
2,2,linear_r2c2,0.963061537592,0.961296,-0.0017655375919999328,0.0017655375919999328
2,3,tz,21.910904304285992,21.815076,-0.0958283042859911,0.0958283042859911
