row,col,component,expected,estimated,diff,abs_diff
0,0,linear_r0c0,0.917725665879,0.917792,6.633412100010005e-05,6.633412100010005e-05
0,1,linear_r0c1,0.215361189858,0.21539,2.8810141999985328e-05,2.8810141999985328e-05
0,2,linear_r0c2,0.101806986705,0.101819,1.2013295000001811e-05,1.2013295000001811e-05
0,3,tx,-65.164686810573,-65.195252,-0.030565189426994266,0.030565189426994266
1,0,linear_r1c0,-0.202393799825,-0.202417,-2.3200175000015477e-05,2.3200175000015477e-05
1,1,linear_r1c1,1.026031128239,1.026008,-2.3128238999969852e-05,2.3128238999969852e-05
1,2,linear_r1c2,0.068892775316,0.068732,-0.00016077531599999195,0.00016077531599999195
1,3,ty,34.244612410648,34.285215,0.04060258935199812,0.04060258935199812
2,0,linear_r2c0,-0.082539638924,-0.082487,5.263892399999526e-05,5.263892399999526e-05
2,1,linear_r2c1,-0.094437732193,-0.094526,-8.826780699999759e-05,8.826780699999759e-05
2,2,linear_r2c2,0.963061537592,0.963085,2.346240799999677e-05,2.346240799999677e-05
2,3,tz,48.650383494911,48.637827,-0.012556494910995752,0.012556494910995752
