row,col,component,expected,estimated,diff,abs_diff
0,0,linear_r0c0,0.917725665879,0.917956,0.00023033412100004202,0.00023033412100004202
0,1,linear_r0c1,0.215361189858,0.214974,-0.0003871898580000144,0.0003871898580000144
0,2,linear_r0c2,0.101806986705,0.10079,-0.0010169867050000003,0.0010169867050000003
0,3,tx,-35.802956505323024,-35.589296,0.21366050532302694,0.21366050532302694
1,0,linear_r1c0,-0.202393799825,-0.201898,0.000495799825000004,0.000495799825000004
1,1,linear_r1c1,1.026031128239,1.024642,-0.0013891282389999482,0.0013891282389999482
1,2,linear_r1c2,0.068892775316,0.069191,0.0002982246840000091,0.0002982246840000091
1,3,ty,20.810875376898007,20.880184,0.0693086231019926,0.0693086231019926
2,0,linear_r2c0,-0.082539638924,-0.082867,-0.0003273610759999962,0.0003273610759999962
2,1,linear_r2c1,-0.094437732193,-0.093892,0.0005457321929999981,0.0005457321929999981
2,2,linear_r2c2,0.963061537592,0.962348,-0.0007135375919999909,0.0007135375919999909
2,3,tz,21.910904304285992,22.044019,0.13311469571400636,0.13311469571400636
