row,col,component,expected,estimated,diff,abs_diff
0,0,linear_r0c0,0.917725665879,0.918714,0.0009883341210000784,0.0009883341210000784
0,1,linear_r0c1,0.215361189858,0.214557,-0.0008041898580000151,0.0008041898580000151
0,2,linear_r0c2,0.101806986705,0.101123,-0.0006839867050000004,0.0006839867050000004
0,3,tx,-35.802956505323024,-35.717295,0.0856615053230243,0.0856615053230243
1,0,linear_r1c0,-0.202393799825,-0.20163,0.0007637998249999944,0.0007637998249999944
1,1,linear_r1c1,1.026031128239,1.024415,-0.0016161282389999254,0.0016161282389999254
1,2,linear_r1c2,0.068892775316,0.069734,0.0008412246840000109,0.0008412246840000109
1,3,ty,20.810875376898007,20.756741,-0.0541343768980056,0.0541343768980056
2,0,linear_r2c0,-0.082539638924,-0.082705,-0.00016536107600000072,0.00016536107600000072
2,1,linear_r2c1,-0.094437732193,-0.094273,0.00016473219300000563,0.00016473219300000563
2,2,linear_r2c2,0.963061537592,0.96286,-0.00020153759199992294,0.00020153759199992294
2,3,tz,21.910904304285992,21.9823,0.07139569571400628,0.07139569571400628
