151.000000,37.000000,15.000000,224.000000,208.000000,60.000000
157.000000,45.000000,29.000000,223.000000,197.000000,84.000000
163.000000,43.000000,33.000000,226.000000,197.000000,95.000000
244.000000,37.000000,128.000000,182.000000,244.000000,64.000000
114.000000,210.000000,200.000000,71.000000,22.000000,223.000000
229.000000,154.000000,246.000000,30.000000,120.000000,246.000000
112.000000,174.000000,171.000000,105.000000,51.000000,183.000000
154.000000,132.000000,197.000000,205.000000,72.000000,226.000000
124.000000,228.000000,176.000000,90.000000,243.000000,245.000000
148.000000,176.000000,240.000000,178.000000,104.000000,1.000000
108.000000,48.000000,236.000000,248.000000,243.000000,189.000000
128.000000,152.000000,24.000000,246.000000,237.000000,211.000000
176.000000,72.000000,128.000000,8.000000,7.000000,182.000000
200.000000,64.000000,168.000000,244.000000,239.000000,240.000000
200.000000,128.000000,232.000000,173.000000,2.000000,245.000000
176.000000,48.000000,192.000000,246.000000,247.000000,172.000000
8.000000,48.000000,24.000000,224.000000,32.000000,216.000000
56.000000,64.000000,24.000000,176.000000,48.000000,192.000000
64.000000,56.000000,64.000000,200.000000,176.000000,80.000000
208.000000,224.000000,64.000000,208.000000,128.000000,144.000000
216.000000,176.000000,184.000000,88.000000,72.000000,232.000000
40.000000,88.000000,192.000000,120.000000,120.000000,24.000000
208.000000,96.000000,208.000000,208.000000,64.000000,192.000000
48.000000,80.000000,128.000000,96.000000,112.000000,64.000000
96.000000,80.000000,192.000000,128.000000,48.000000,32.000000
32.000000,144.000000,32.000000,160.000000,192.000000,96.000000
64.000000,144.000000,64.000000,48.000000,112.000000,80.000000
80.000000,144.000000,176.000000,176.000000,96.000000,128.000000
