row,col,component,expected,estimated,diff,abs_diff
0,0,linear_r0c0,0.917725665879,0.997223,0.07949733412100002,0.07949733412100002
0,1,linear_r0c1,0.215361189858,0.230305,0.014943810141999997,0.014943810141999997
0,2,linear_r0c2,0.101806986705,0.113416,0.011609013294999998,0.011609013294999998
0,3,tx,-13.957829158217038,-16.786656,-2.8288268417829627,2.8288268417829627
1,0,linear_r1c0,-0.202393799825,-0.215239,-0.012845200175000016,0.012845200175000016
1,1,linear_r1c1,1.026031128239,1.010871,-0.015160128238999926,0.015160128238999926
1,2,linear_r1c2,0.068892775316,0.073363,0.004470224684000004,0.004470224684000004
1,3,ty,10.816175023788016,11.646894,0.8307189762119833,0.8307189762119833
2,0,linear_r2c0,-0.082539638924,-0.139084,-0.05654436107600001,0.05654436107600001
2,1,linear_r2c1,-0.094437732193,-0.137409,-0.042971267807,0.042971267807
2,2,linear_r2c2,0.963061537592,0.964166,0.0011044624079999954,0.0011044624079999954
2,3,tz,2.0167317864610084,4.522205,2.505473213538991,2.505473213538991
