row,col,component,expected,estimated,diff,abs_diff
0,0,linear_r0c0,0.917725665879,0.918106,0.0003803341210000255,0.0003803341210000255
0,1,linear_r0c1,0.215361189858,0.214478,-0.0008831898580000108,0.0008831898580000108
0,2,linear_r0c2,0.101806986705,0.099897,-0.0019099867050000052,0.0019099867050000052
0,3,tx,-21.474432116361015,-21.214891,0.25954111636101374,0.25954111636101374
1,0,linear_r1c0,-0.202393799825,-0.203967,-0.0015732001750000113,0.0015732001750000113
1,1,linear_r1c1,1.026031128239,1.02504,-0.0009911282390000498,0.0009911282390000498
1,2,linear_r1c2,0.068892775316,0.069468,0.0005752246840000086,0.0005752246840000086
1,3,ty,14.255211704428032,14.44325,0.18803829557196927,0.18803829557196927
2,0,linear_r2c0,-0.082539638924,-0.079185,0.0033546389239999946,0.0033546389239999946
2,1,linear_r2c1,-0.094437732193,-0.097582,-0.0031442678070000007,0.0031442678070000007
2,2,linear_r2c2,0.963061537592,0.965388,0.0023264624080000518,0.0023264624080000518
2,3,tz,8.862038459261015,8.62673,-0.23530845926101485,0.23530845926101485
