row,col,component,expected,estimated,diff,abs_diff
0,0,linear_r0c0,0.231552790153,0.228522,-0.003030790153000007,0.003030790153000007
0,1,linear_r0c1,0.974582085927,0.969051,-0.0055310859270000234,0.0055310859270000234
0,2,linear_r0c2,0.291404913653,0.292475,0.00107008634700001,0.00107008634700001
0,3,tx,-57.990932925931006,-57.284831,0.7061019259310086,0.7061019259310086
1,0,linear_r1c0,-0.614904379404,-0.614055,0.0008493794039999836,0.0008493794039999836
1,1,linear_r1c1,0.280146965149,0.283997,0.003850034850999995,0.003850034850999995
1,2,linear_r1c2,0.229765030835,0.230012,0.00024696916499999944,0.00024696916499999944
1,3,ty,145.86337175905098,145.251084,-0.6122877590509859,0.6122877590509859
2,0,linear_r2c0,0.112784546845,0.108738,-0.004046546844999999,0.004046546844999999
2,1,linear_r2c1,-0.512907588364,-0.511848,0.001059588363999997,0.001059588363999997
2,2,linear_r2c2,0.654020967341,0.65519,0.0011690326590000355,0.0011690326590000355
2,3,tz,82.341978606284,82.680703,0.3387243937159923,0.3387243937159923
