match_index,source_x,source_y,source_z,reference_x,reference_y,reference_z,predicted_source_x,predicted_source_y,predicted_source_z,residual_x,residual_y,residual_z,residual_l2,raw_delta_l2
0.0,157.0,229.0,19.0,153.0,234.0,34.0,158.16242699999998,232.20878900000002,20.310374,-1.1624269999999797,-3.2087890000000243,-1.3103739999999995,3.655768509728988,16.30950643030009
1.0,145.0,100.0,25.0,169.0,107.0,27.0,144.949528,98.439358,24.205081,0.050472000000013395,1.5606420000000014,0.7949190000000002,1.7521549850138847,25.079872407968907
2.0,157.0,45.0,29.0,191.0,61.0,31.0,155.73163599999998,47.19005,30.575992999999997,1.2683640000000196,-2.1900499999999994,-1.5759929999999969,2.9814124463155105,37.62977544445356
3.0,30.0,123.0,33.0,44.0,107.0,26.0,29.988896999999994,123.40456900000001,33.397342,0.011103000000005636,-0.4045690000000093,-0.39734200000000186,0.5671684206071501,22.38302928559939
4.0,105.0,144.0,47.0,115.0,140.0,50.0,104.78241900000002,144.63203700000003,47.582898,0.21758099999998137,-0.6320370000000253,-0.5828980000000001,0.8868947735408208,11.180339887498949
5.0,110.0,151.0,61.0,118.0,146.0,64.0,110.276054,151.136537,60.221333,-0.276054000000002,-0.13653700000000413,0.7786669999999987,0.8373592181220675,9.899494936611665
6.0,207.0,173.0,111.0,208.0,182.0,128.0,207.32030399999996,174.37331700000001,110.99675099999999,-0.3203039999999646,-1.3733170000000143,0.0032490000000109376,1.4101789925062764,19.261360284258224
7.0,89.0,53.0,127.0,111.0,45.0,124.0,88.447248,53.197073,127.88885300000001,0.5527519999999981,-0.19707300000000316,-0.8888530000000117,1.0650972708828146,23.600847442411894
8.0,75.0,32.0,142.0,101.0,23.0,136.0,75.793988,33.487773,142.289757,-0.7939879999999988,-1.4877729999999971,-0.2897570000000087,1.7110945510760047,28.160255680657446
9.0,197.0,73.0,191.0,213.0,81.0,202.0,197.97034200000002,74.990159,191.134715,-0.9703420000000165,-1.9901590000000056,-0.13471499999999992,2.218207513617708,21.0
10.0,118.0,52.0,236.0,133.0,40.0,238.0,119.41983699999999,51.483109,236.052652,-1.419836999999987,0.5168910000000011,-0.052651999999994814,1.5119145629148372,19.313207915827967
11.0,14.0,74.0,246.0,17.0,39.0,241.0,12.929844000000003,73.895752,248.449213,1.0701559999999972,0.10424799999999834,-2.449212999999986,2.6748356639631012,35.482389998420345
12.0,48.0,233.0,20.0,38.0,214.0,23.0,47.07116599999999,234.00003000000004,20.963445,0.928834000000009,-1.000030000000038,-0.9634450000000001,1.6706342713116753,21.6794833886788
13.0,191.0,13.0,23.0,235.0,38.0,25.0,190.61485699999997,14.408173999999995,23.398244000000002,0.38514300000002777,-1.4081739999999954,-0.3982440000000018,1.5132373998355346,50.6458290484024
14.0,89.0,125.0,30.0,105.0,120.0,29.0,89.13337299999999,124.709538,30.104124,-0.13337299999999175,0.2904620000000051,-0.10412399999999877,0.3361522541185772,16.792855623746664
15.0,27.0,35.0,40.0,61.0,23.0,28.0,27.834139999999998,34.096361,41.819285,-0.8341399999999979,0.9036389999999983,-1.8192850000000007,2.1959396378648472,38.0
16.0,57.0,204.0,40.0,52.0,187.0,40.0,55.91880099999999,204.705475,38.68603,1.0811990000000122,-0.705475000000007,1.3139699999999976,1.842064986401411,17.72004514666935
17.0,206.0,189.0,42.0,211.0,202.0,60.0,207.30308099999996,189.597735,43.571676000000004,-1.3030809999999633,-0.5977350000000001,-1.5716760000000036,2.1273158373316163,22.759613353482084
18.0,118.0,146.0,45.0,128.0,144.0,49.0,117.480102,146.057164,45.191328999999996,0.5198979999999978,-0.057164000000000215,-0.19132899999999609,0.5569276789144136,10.954451150103322
19.0,48.0,175.0,46.0,50.0,158.0,45.0,48.391521999999995,175.74418400000002,46.371449,-0.3915219999999948,-0.7441840000000184,-0.37144899999999836,0.9192788814832102,17.146428199482248
20.0,58.0,139.0,47.0,69.0,125.0,44.0,58.681338,138.068813,46.964375000000004,-0.6813379999999967,0.9311869999999942,0.03562499999999602,1.154382882685803,18.05547008526779
21.0,104.0,148.0,50.0,113.0,142.0,52.0,103.580383,147.218243,49.478402,0.41961700000000235,0.7817569999999989,0.5215979999999973,1.029216647427546,11.0
22.0,147.0,85.0,53.0,171.0,93.0,56.0,146.79902800000002,85.686333,53.206857,0.20097199999997883,-0.6863330000000047,-0.2068569999999994,0.7444679644699279,25.475478405713993
23.0,32.0,100.0,53.0,51.0,84.0,45.0,33.468383,99.746158,53.233869999999996,-1.4683830000000029,0.2538420000000059,-0.23386999999999603,1.5084029874516325,26.095976701399778
24.0,98.0,203.0,63.0,93.0,192.0,71.0,97.878697,203.740584,64.65808799999999,0.1213029999999975,-0.7405840000000126,-1.6580879999999922,1.8200095864057948,14.491376746189438
25.0,105.0,86.0,71.0,126.0,84.0,71.0,105.08016400000001,86.507922,72.111759,-0.08016400000001056,-0.5079219999999935,-1.1117590000000064,1.2249159559173883,21.095023109728988
26.0,90.0,97.0,73.0,107.0,91.0,72.0,89.22424199999999,97.551649,73.95849100000001,0.7757580000000104,-0.5516489999999976,-0.9584910000000093,1.3508597598737002,18.05547008526779
