row,col,component,expected,estimated,diff,abs_diff
0,0,linear_r0c0,0.917725665879,0.918855,0.0011293341210000252,0.0011293341210000252
0,1,linear_r0c1,0.215361189858,0.214081,-0.0012801898580000193,0.0012801898580000193
0,2,linear_r0c2,0.101806986705,0.103756,0.001949013294999996,0.001949013294999996
0,3,tx,-35.802956505323024,-36.045046,-0.24208949467697494,0.24208949467697494
1,0,linear_r1c0,-0.202393799825,-0.20027,0.0021237998249999945,0.0021237998249999945
1,1,linear_r1c1,1.026031128239,1.024294,-0.0017371282389999632,0.0017371282389999632
1,2,linear_r1c2,0.068892775316,0.068539,-0.0003537753159999907,0.0003537753159999907
1,3,ty,20.810875376898007,20.834977,0.024101623101991265,0.024101623101991265
2,0,linear_r2c0,-0.082539638924,-0.081221,0.0013186389239999985,0.0013186389239999985
2,1,linear_r2c1,-0.094437732193,-0.093833,0.0006047321930000016,0.0006047321930000016
2,2,linear_r2c2,0.963061537592,0.960364,-0.0026975375919999767,0.0026975375919999767
2,3,tz,21.910904304285992,22.041733,0.13082869571400835,0.13082869571400835
