match_index,source_x,source_y,source_z,reference_x,reference_y,reference_z,predicted_source_x,predicted_source_y,predicted_source_z,residual_x,residual_y,residual_z,residual_l2,raw_delta_l2
0.0,109.0,112.0,5.0,131.0,115.0,5.0,109.800952,112.52035700000002,5.1389650000000024,-0.8009519999999952,-0.5203570000000184,-0.13896500000000245,0.9651977957797108,22.20360331117452
1.0,131.0,50.0,8.0,168.0,61.0,6.0,132.264375,49.78654900000001,8.195642000000001,-1.2643750000000011,0.21345099999999206,-0.1956420000000012,1.2971049541922195,38.65229618017538
2.0,160.0,199.0,8.0,163.0,205.0,20.0,160.03109,199.30005799999998,8.408723000000005,-0.031090000000006057,-0.3000579999999786,-0.4087230000000055,0.5079920099696372,13.74772708486752
3.0,137.0,44.0,9.0,174.0,57.0,7.0,137.01401899999996,44.54522800000001,9.04611,-0.014018999999962034,-0.5452280000000087,-0.04611000000000054,0.5473538493927018,39.26830783214372
4.0,133.0,206.0,9.0,134.0,204.0,17.0,132.892395,203.93042100000002,7.9931100000000015,0.10760500000000661,2.069578999999976,1.0068899999999985,2.304032019171153,8.306623862918075
5.0,206.0,74.0,10.0,237.0,98.0,19.0,204.868258,74.64716000000001,11.539714999999998,1.1317420000000027,-0.6471600000000137,-1.5397149999999975,2.0175178565229643,40.22437072223753
6.0,73.0,211.0,11.0,70.0,198.0,13.0,72.451243,210.44646699999998,9.958358,0.5487569999999948,0.5535330000000158,1.0416419999999995,1.3009808158854652,13.490737563232042
7.0,127.0,221.0,12.0,124.0,218.0,22.0,127.22840699999998,220.64484200000004,12.29593,-0.22840699999997582,0.35515799999996034,-0.29593000000000025,0.5156370113878181,10.862780491200215
8.0,102.0,150.0,13.0,113.0,147.0,14.0,101.06660399999998,149.572704,12.238449,0.9333960000000161,0.42729600000001255,0.7615510000000008,1.278190083685929,11.445523142259598
9.0,38.0,127.0,14.0,54.0,114.0,7.0,39.11013499999999,127.20720100000001,13.469850000000001,-1.1101349999999925,-0.20720100000001196,0.530149999999999,1.2475540048935707,21.77154105707724
10.0,56.0,44.0,16.0,90.0,40.0,6.0,56.156085,44.046406000000005,16.582340000000002,-0.15608499999999736,-0.04640600000000461,-0.5823400000000021,0.6046783605033357,35.66510900025401
11.0,193.0,59.0,16.0,228.0,80.0,22.0,193.044679,58.236512000000005,16.873706,-0.044679000000002134,0.7634879999999953,-0.8737059999999985,1.1611512879986787,41.255302689472536
12.0,146.0,82.0,16.0,174.0,93.0,18.0,145.86434899999998,82.195199,16.215484,0.13565100000002417,-0.19519900000000234,-0.215484,0.32083827336838644,30.14962686336267
13.0,131.0,156.0,16.0,142.0,158.0,22.0,130.861089,155.53661599999998,16.517032,0.13891100000000733,0.4633840000000191,-0.5170320000000004,0.7080558497752986,12.68857754044952
14.0,210.0,178.0,16.0,219.0,194.0,32.0,210.28891,177.54519100000005,16.412935000000004,-0.2889099999999871,0.4548089999999547,-0.4129350000000045,0.6788486788717756,24.351591323771842
15.0,178.0,210.0,17.0,178.0,218.0,32.0,177.810513,210.42375400000003,17.494776,0.18948700000001395,-0.42375400000003083,-0.49477600000000166,0.6784364862395249,17.0
16.0,126.0,123.0,18.0,144.0,127.0,21.0,125.93573699999999,123.303706,18.333776000000004,0.06426300000001106,-0.30370600000000536,-0.33377600000000385,0.45582176975327454,18.681541692269406
