row,col,component,expected,estimated,diff,abs_diff
0,0,linear_r0c0,0.231552790153,0.228458,-0.0030947901530000155,0.0030947901530000155
0,1,linear_r0c1,0.974582085927,0.969605,-0.004977085926999969,0.004977085926999969
0,2,linear_r0c2,0.291404913653,0.292863,0.0014580863470000094,0.0014580863470000094
0,3,tx,-57.990932925931006,-57.35834,0.6325929259310072,0.6325929259310072
1,0,linear_r1c0,-0.614904379404,-0.615227,-0.0003226205959999673,0.0003226205959999673
1,1,linear_r1c1,0.280146965149,0.279744,-0.0004029651490000119,0.0004029651490000119
1,2,linear_r1c2,0.229765030835,0.230723,0.0009579691650000166,0.0009579691650000166
1,3,ty,145.86337175905098,145.850317,-0.013054759050987741,0.013054759050987741
2,0,linear_r2c0,0.112784546845,0.109067,-0.0037175468450000027,0.0037175468450000027
2,1,linear_r2c1,-0.512907588364,-0.511072,0.001835588363999996,0.001835588363999996
2,2,linear_r2c2,0.654020967341,0.655732,0.001711032658999967,0.001711032658999967
2,3,tz,82.341978606284,82.449581,0.10760239371599312,0.10760239371599312
