match_index,source_x,source_y,source_z,reference_x,reference_y,reference_z,predicted_source_x,predicted_source_y,predicted_source_z,residual_x,residual_y,residual_z,residual_l2,raw_delta_l2
0.0,364.0,76.0,57.0,454.0,96.0,9.0,364.702206,76.621418,56.929991,-0.7022059999999897,-0.6214180000000056,0.07000899999999888,0.9402950905120118,103.94229168149026
1.0,440.0,222.0,60.0,485.0,294.0,17.0,440.412687,222.513932,60.929739999999995,-0.41268700000000536,-0.5139320000000112,-0.9297399999999953,1.1396723775686621,95.17352573063583
2.0,392.0,358.0,60.0,376.0,433.0,17.0,391.907893,358.859521,59.862249999999996,0.0921069999999986,-0.8595209999999724,0.13775000000000404,0.8753485656525368,87.92041856133307
3.0,234.0,383.0,60.0,184.0,400.0,16.0,234.120567,383.100145,60.50739,-0.1205669999999941,-0.10014499999999771,-0.5073900000000009,0.5310461699457016,68.7386354243376
4.0,228.0,381.0,61.0,178.0,394.0,15.0,227.88729800000002,379.98679,59.793503,0.11270199999998454,1.013210000000015,1.2064969999999988,1.5795351391827357,69.17369442208505
5.0,207.0,456.0,61.0,125.0,473.0,17.0,207.29191,455.172153,60.775999,-0.29191000000000145,0.8278470000000198,0.22400100000000123,0.9059351806338211,94.59915433025816
6.0,433.0,224.0,62.0,476.0,293.0,18.0,433.168262,224.085534,61.811285,-0.168262000000027,-0.08553399999999556,0.18871500000000196,0.26691106575975654,92.44457799135652
7.0,257.0,421.0,62.0,196.0,452.0,19.0,257.010434,420.421488,62.273078999999996,-0.010433999999975185,0.5785119999999893,-0.27307899999999563,0.6398102396343659,80.8146026408594
8.0,361.0,71.0,63.0,452.0,88.0,16.0,361.12866699999995,70.993321,62.773746,-0.12866699999995035,0.006679000000005431,0.2262539999999973,0.2603664311042921,103.82196299434914
9.0,320.0,390.0,63.0,281.0,442.0,20.0,320.46201799999994,390.571051,62.740429,-0.46201799999994364,-0.5710510000000113,0.2595710000000011,0.7790616028055557,77.93587107359485
10.0,355.0,47.0,64.0,454.0,57.0,17.0,354.620675,46.39276099999999,63.955312,0.37932499999999436,0.607239000000007,0.04468800000000073,0.7173727595120993,110.04544515789829
11.0,435.0,223.0,64.0,478.0,293.0,20.0,434.740386,223.58553600000002,63.439116999999996,0.2596139999999991,-0.5855360000000189,0.560883000000004,0.8513762834264449,93.1933474020544
12.0,270.0,335.0,64.0,244.0,359.0,20.0,270.10290599999996,335.685438,63.945349,-0.10290599999996175,-0.6854379999999765,0.05465099999999978,0.6952709029442838,56.462376853972415
13.0,271.0,336.0,64.0,245.0,360.0,21.0,271.149325,336.212558,64.747226,-0.14932499999997617,-0.21255800000000136,-0.7472259999999977,0.7910913689738942,55.68662316930342
14.0,361.0,42.0,65.0,462.0,54.0,19.0,360.073806,42.002174,65.58590699999999,0.9261940000000095,-0.0021739999999965676,-0.5859069999999917,1.0959594265122263,111.6288493177279
15.0,236.0,370.0,66.0,191.0,386.0,22.0,235.968954,370.46061299999997,65.553873,0.03104600000000346,-0.46061299999996663,0.44612700000000416,0.6419949298974044,64.93843238021688
16.0,251.0,401.0,66.0,197.0,427.0,23.0,251.31471800000003,400.77313300000003,65.846395,-0.3147180000000276,0.22686699999997018,0.15360499999999888,0.4172655644047367,73.76313442364011
17.0,247.0,408.0,66.0,188.0,433.0,24.0,245.892792,407.784568,66.643667,1.1072080000000142,0.21543200000002116,-0.6436669999999935,1.2987023172294072,76.61592523751182
18.0,356.0,102.0,67.0,434.0,122.0,21.0,356.039816,102.142428,66.561857,-0.03981599999997343,-0.14242799999999534,0.4381429999999966,0.4624287377412801,92.73618495495704
19.0,387.0,126.0,67.0,461.0,162.0,22.0,387.442496,126.220517,66.749679,-0.44249600000000555,-0.22051700000000096,0.25032099999999957,0.5541579741788484,93.7923237797209
20.0,340.0,303.0,67.0,338.0,348.0,24.0,340.314397,302.748653,66.833132,-0.3143969999999854,0.25134700000000976,0.1668679999999938,0.4357358344708335,62.27358990776106
21.0,482.0,368.0,67.0,476.0,478.0,27.0,481.415748,367.94140600000003,66.959345,0.5842519999999922,0.05859399999997095,0.040655000000000996,0.5885885535456731,117.2006825918689
22.0,239.0,382.0,67.0,189.0,400.0,24.0,238.078024,381.87976899999995,67.035395,0.9219760000000008,0.1202310000000466,-0.03539499999999407,0.9304558259057828,68.3593446428504
23.0,209.0,444.0,67.0,131.0,460.0,25.0,208.641739,443.589358,67.45495199999999,0.35826099999999883,0.41064199999999573,-0.4549519999999916,0.7099007808060138,90.0222194794152
24.0,310.0,57.0,68.0,399.0,51.0,21.0,310.359014,56.06249900000001,67.61119099999999,-0.35901400000000194,0.9375009999999904,0.38880900000000906,1.0765554401320865,100.8265837961398
25.0,301.0,356.0,68.0,273.0,394.0,26.0,301.803072,355.407553,68.279623,-0.803071999999986,0.5924469999999928,-0.27962300000000084,1.0363913870357904,63.182275995725256
26.0,296.0,45.0,69.0,387.0,34.0,23.0,296.626887,45.98968599999999,69.521512,-0.6268870000000106,-0.9896859999999919,-0.5215120000000013,1.2823573821322192,102.55730105653132
27.0,305.0,52.0,69.0,394.0,45.0,23.0,304.929905,52.718891,69.35016999999999,0.0700949999999807,-0.7188909999999993,-0.35016999999999143,0.8027058040191252,100.42907945411031
28.0,301.0,192.0,69.0,336.0,204.0,25.0,301.278012,191.373134,69.397341,-0.2780119999999897,0.6268660000000068,-0.3973409999999973,0.7925474903001085,57.48912940721924
29.0,236.0,319.0,70.0,211.0,326.0,26.0,235.92399,318.675525,69.442933,0.07600999999999658,0.32447500000000673,0.5570670000000035,0.6491418860418791,51.088159097779204
30.0,260.0,331.0,70.0,235.0,350.0,28.0,260.838968,331.109199,70.659531,-0.8389680000000226,-0.10919899999998961,-0.6595310000000012,1.0727408198563329,52.44044240850758
31.0,295.0,365.0,70.0,261.0,402.0,29.0,294.58891900000003,364.77258800000004,70.708444,0.4110809999999674,0.22741199999995843,-0.7084440000000001,0.8500568848265123,64.85368146836385
32.0,220.0,451.0,70.0,141.0,472.0,28.0,219.56330000000003,450.345685,69.713319,0.43669999999997344,0.6543149999999969,0.2866810000000015,0.8372699713867526,91.90212184710427
