row,col,component,expected,estimated,diff,abs_diff
0,0,linear_r0c0,0.917725665879,0.919011,0.0012853341210000702,0.0012853341210000702
0,1,linear_r0c1,0.215361189858,0.215692,0.00033081014199998204,0.00033081014199998204
0,2,linear_r0c2,0.101806986705,0.100204,-0.0016029867050000035,0.0016029867050000035
0,3,tx,-21.474432116361015,-21.433733,0.040699116361015086,0.040699116361015086
1,0,linear_r1c0,-0.202393799825,-0.203148,-0.0007542001749999971,0.0007542001749999971
1,1,linear_r1c1,1.026031128239,1.02341,-0.00262112823900007,0.00262112823900007
1,2,linear_r1c2,0.068892775316,0.067958,-0.0009347753159999889,0.0009347753159999889
1,3,ty,14.255211704428032,14.555457,0.300245295571969,0.300245295571969
2,0,linear_r2c0,-0.082539638924,-0.080735,0.0018046389239999988,0.0018046389239999988
2,1,linear_r2c1,-0.094437732193,-0.094744,-0.00030626780699999356,0.00030626780699999356
2,2,linear_r2c2,0.963061537592,0.965051,0.00198946240800002,0.00198946240800002
2,3,tz,8.862038459261015,8.593399,-0.2686394592610153,0.2686394592610153
