match_index,source_x,source_y,source_z,reference_x,reference_y,reference_z,predicted_source_x,predicted_source_y,predicted_source_z,residual_x,residual_y,residual_z,residual_l2,raw_delta_l2
0.0,20.0,10.0,6.0,35.0,4.0,7.0,19.903323999999998,9.863713,6.410389,0.0966760000000022,0.13628699999999938,-0.41038900000000034,0.4431021627864172,16.186414056238647
1.0,22.0,28.0,10.0,32.0,26.0,15.0,22.643912,30.989431999999997,10.606884,-0.6439120000000003,-2.989431999999997,-0.6068840000000009,3.117632841728478,11.357816691600547
2.0,18.0,20.0,18.0,30.0,14.0,20.0,18.603424999999998,20.546389999999995,17.689013,-0.6034249999999979,-0.5463899999999953,0.3109870000000008,0.8714222150565091,13.564659966250536
3.0,12.0,32.0,25.0,20.0,23.0,28.0,11.628446000000004,31.988689,25.390707,0.37155399999999617,0.011310999999999183,-0.390706999999999,0.5392886736118202,12.409673645990857
4.0,11.0,51.0,3.0,18.0,42.0,6.0,11.411775000000002,50.355982,2.005255,-0.4117750000000022,0.6440180000000026,0.994745,1.2545259861692803,11.789826122551595
5.0,27.0,9.0,11.0,41.0,5.0,13.0,26.669686999999996,8.768187999999999,10.737165,0.33031300000000385,0.23181200000000146,0.2628350000000008,0.48158666773282216,14.696938456699069
6.0,17.0,20.0,23.0,28.0,13.0,25.0,16.968253000000004,20.222170999999996,22.875842,0.03174699999999575,-0.2221709999999959,0.12415800000000132,0.25648203487573595,13.19090595827292
7.0,32.0,14.0,22.0,44.0,10.0,26.0,32.131231,12.251183999999997,21.431233,-0.13123099999999965,1.7488160000000033,0.5687670000000011,1.8436580153341924,13.2664991614216
8.0,10.0,52.0,4.0,16.0,42.0,8.0,9.666957,50.984284,4.227975,0.333043,1.0157159999999976,-0.22797499999999982,1.0929635095143821,12.328828005937952
9.0,26.0,34.0,8.0,34.0,30.0,14.0,25.372827,34.029826,8.625567,0.6271729999999991,-0.029825999999999908,-0.6255670000000002,0.8863236619283043,10.770329614269007
10.0,10.0,52.0,18.0,2.0,46.0,26.0,-1.234360999999998,59.018466,22.820226999999996,11.234360999999998,-7.0184659999999965,-4.820226999999996,14.096251998421632,12.806248474865697
11.0,28.0,20.0,28.0,32.0,20.0,28.0,22.754603000000003,25.328685999999994,23.738522999999997,5.245396999999997,-5.328685999999994,4.261477000000003,8.606350585221005,4.0
