row,col,component,expected,estimated,diff,abs_diff
0,0,linear_r0c0,0.917725665879,0.990134,0.072408334121,0.072408334121
0,1,linear_r0c1,0.215361189858,0.222289,0.006927810141999974,0.006927810141999974
0,2,linear_r0c2,0.101806986705,0.114439,0.012632013294999994,0.012632013294999994
0,3,tx,-13.957829158217038,-16.477055,-2.519225841782962,2.519225841782962
1,0,linear_r1c0,-0.202393799825,-0.435459,-0.233065200175,0.233065200175
1,1,linear_r1c1,1.026031128239,0.871605,-0.15442612823900004,0.15442612823900004
1,2,linear_r1c2,0.068892775316,-0.077521,-0.146413775316,0.146413775316
1,3,ty,10.816175023788016,22.633322,11.817146976211983,11.817146976211983
2,0,linear_r2c0,-0.082539638924,-0.216674,-0.13413436107600002,0.13413436107600002
2,1,linear_r2c1,-0.094437732193,-0.188005,-0.093567267807,0.093567267807
2,2,linear_r2c2,0.963061537592,0.908928,-0.054133537592000014,0.054133537592000014
2,3,tz,2.0167317864610084,8.53711,6.520378213538992,6.520378213538992
